Subframe,Index,Service_type,Handover,Packet_size,Packet_size_norm
0,0,4,0,37,0.13703703703703704
0,1,5,0,47,0.17407407407407408
0,2,5,0,50,0.18518518518518517
0,3,0,1,17,0.06296296296296296
0,4,2,0,45,0.16666666666666666
0,5,5,0,55,0.2037037037037037
0,6,5,1,70,0.25925925925925924
0,7,0,0,16,0.05925925925925926
0,8,2,0,47,0.17407407407407408
0,9,2,0,115,0.42592592592592593
0,10,2,0,87,0.32222222222222224
0,11,3,0,23,0.08518518518518518
0,12,5,1,46,0.17037037037037037
0,13,0,1,21,0.07777777777777778
0,14,0,0,19,0.07037037037037037
0,15,2,0,57,0.2111111111111111
0,16,3,0,20,0.07407407407407407
0,17,2,0,61,0.22592592592592592
0,18,0,1,16,0.05925925925925926
0,19,3,0,16,0.05925925925925926
0,20,2,0,69,0.25555555555555554
0,21,0,0,20,0.07407407407407407
0,22,3,0,21,0.07777777777777778
0,23,4,1,39,0.14444444444444443
0,24,4,0,33,0.12222222222222222
0,25,0,0,37,0.13703703703703704
0,26,0,0,19,0.07037037037037037
0,27,5,0,56,0.2074074074074074
0,28,2,0,62,0.22962962962962963
0,29,1,1,53,0.1962962962962963
0,30,2,1,47,0.17407407407407408
0,31,0,0,15,0.05555555555555555
0,32,0,0,20,0.07407407407407407
0,33,0,1,17,0.06296296296296296
0,34,4,0,80,0.2962962962962963
0,35,2,0,58,0.21481481481481482
0,36,4,0,132,0.4888888888888889
0,37,0,0,16,0.05925925925925926
0,38,1,0,38,0.14074074074074075
0,39,1,1,75,0.2777777777777778
0,40,5,0,59,0.21851851851851853
0,41,2,1,51,0.18888888888888888
0,42,2,1,74,0.2740740740740741
0,43,0,0,20,0.07407407407407407
0,44,4,0,31,0.11481481481481481
0,45,0,0,17,0.06296296296296296
0,46,1,0,35,0.12962962962962962
0,47,3,0,18,0.06666666666666667
0,48,3,1,16,0.05925925925925926
0,49,2,0,63,0.23333333333333334
0,50,1,0,32,0.11851851851851852
0,51,4,1,30,0.1111111111111111
0,52,4,0,62,0.22962962962962963
0,53,5,0,105,0.3888888888888889
0,54,1,0,87,0.32222222222222224
0,55,0,0,16,0.05925925925925926
0,56,1,0,34,0.1259259259259259
0,57,5,1,67,0.24814814814814815
0,58,1,1,40,0.14814814814814814
0,59,4,0,64,0.23703703703703705
0,60,0,0,16,0.05925925925925926
0,61,4,0,112,0.4148148148148148
0,62,5,0,82,0.3037037037037037
0,63,2,1,69,0.25555555555555554
0,64,4,0,67,0.24814814814814815
0,65,3,0,16,0.05925925925925926
0,66,4,0,57,0.2111111111111111
0,67,0,0,26,0.0962962962962963
0,68,2,0,71,0.26296296296296295
0,69,2,1,75,0.2777777777777778
0,70,4,0,40,0.14814814814814814
0,71,1,1,41,0.15185185185185185
0,72,2,0,53,0.1962962962962963
0,73,4,0,106,0.3925925925925926
0,74,4,0,35,0.12962962962962962
0,75,0,0,15,0.05555555555555555
0,76,2,0,98,0.362962962962963
0,77,3,0,18,0.06666666666666667
0,78,1,0,64,0.23703703703703705
0,79,5,0,46,0.17037037037037037
0,80,3,0,28,0.1037037037037037
0,81,2,1,100,0.37037037037037035
0,82,4,1,76,0.2814814814814815
0,83,1,0,40,0.14814814814814814
0,84,4,0,32,0.11851851851851852
0,85,1,0,34,0.1259259259259259
0,86,4,0,62,0.22962962962962963
0,87,2,1,60,0.2222222222222222
0,88,4,0,59,0.21851851851851853
0,89,0,0,19,0.07037037037037037
0,90,2,0,51,0.18888888888888888
0,91,4,0,270,1.0
0,92,4,0,35,0.12962962962962962
0,93,5,0,69,0.25555555555555554
0,94,3,0,26,0.0962962962962963
0,95,3,0,16,0.05925925925925926
0,96,0,0,38,0.14074074074074075
0,97,4,1,48,0.17777777777777778
0,98,0,0,17,0.06296296296296296
0,99,4,0,58,0.21481481481481482
0,100,3,0,31,0.11481481481481481
0,101,4,1,34,0.1259259259259259
0,102,3,0,18,0.06666666666666667
0,103,1,0,40,0.14814814814814814
0,104,4,0,33,0.12222222222222222
0,105,4,0,69,0.25555555555555554
0,106,4,0,38,0.14074074074074075
0,107,3,1,31,0.11481481481481481
0,108,5,0,45,0.16666666666666666
0,109,4,0,48,0.17777777777777778
0,110,4,0,30,0.1111111111111111
0,111,4,0,31,0.11481481481481481
0,112,3,1,28,0.1037037037037037
0,113,4,0,56,0.2074074074074074
0,114,0,0,31,0.11481481481481481
0,115,1,0,52,0.1925925925925926
0,116,0,0,16,0.05925925925925926
0,117,1,1,43,0.15925925925925927
0,118,2,0,45,0.16666666666666666
0,119,1,0,38,0.14074074074074075
0,120,1,0,40,0.14814814814814814
0,121,0,1,16,0.05925925925925926
0,122,2,0,46,0.17037037037037037
0,123,4,0,34,0.1259259259259259
0,124,2,0,157,0.5814814814814815
0,125,5,0,46,0.17037037037037037
0,126,3,0,17,0.06296296296296296
0,127,2,0,66,0.24444444444444444
0,128,5,0,65,0.24074074074074073
0,129,4,0,50,0.18518518518518517
0,130,4,0,37,0.13703703703703704
0,131,2,0,71,0.26296296296296295
0,132,1,0,37,0.13703703703703704
0,133,2,0,50,0.18518518518518517
0,134,4,1,32,0.11851851851851852
0,135,3,0,20,0.07407407407407407
0,136,0,0,21,0.07777777777777778
0,137,0,0,35,0.12962962962962962
0,138,5,0,54,0.2
0,139,1,0,44,0.16296296296296298
0,140,5,0,54,0.2
0,141,0,0,27,0.1
0,142,1,0,65,0.24074074074074073
0,143,4,0,35,0.12962962962962962
0,144,2,0,48,0.17777777777777778
0,145,0,0,40,0.14814814814814814
0,146,4,1,53,0.1962962962962963
0,147,1,1,76,0.2814814814814815
0,148,1,0,32,0.11851851851851852
0,149,3,0,23,0.08518518518518518
0,150,1,0,47,0.17407407407407408
0,151,5,0,74,0.2740740740740741
0,152,5,0,70,0.25925925925925924
0,153,5,0,54,0.2
0,154,1,0,94,0.34814814814814815
0,155,0,1,41,0.15185185185185185
0,156,0,0,22,0.08148148148148149
0,157,1,0,32,0.11851851851851852
0,158,1,0,33,0.12222222222222222
0,159,1,0,35,0.12962962962962962
0,160,2,0,48,0.17777777777777778
0,161,1,1,43,0.15925925925925927
0,162,3,0,16,0.05925925925925926
0,163,5,0,51,0.18888888888888888
0,164,0,0,16,0.05925925925925926
0,165,5,1,93,0.34444444444444444
0,166,1,0,45,0.16666666666666666
0,167,1,1,35,0.12962962962962962
0,168,5,0,47,0.17407407407407408
0,169,1,1,45,0.16666666666666666
0,170,5,0,88,0.32592592592592595
0,171,0,0,22,0.08148148148148149
0,172,3,1,18,0.06666666666666667
0,173,3,0,32,0.11851851851851852
0,174,3,1,15,0.05555555555555555
0,175,1,0,33,0.12222222222222222
0,176,0,0,15,0.05555555555555555
0,177,1,0,98,0.362962962962963
0,178,4,0,31,0.11481481481481481
0,179,2,0,52,0.1925925925925926
0,180,1,1,72,0.26666666666666666
0,181,1,0,70,0.25925925925925924
0,182,1,0,48,0.17777777777777778
0,183,0,0,19,0.07037037037037037
0,184,5,0,96,0.35555555555555557
0,185,2,1,49,0.1814814814814815
0,186,2,0,112,0.4148148148148148
0,187,5,0,58,0.21481481481481482
0,188,4,1,30,0.1111111111111111
1,0,0,0,31,0.11481481481481481
1,1,3,0,25,0.09259259259259259
1,2,1,0,46,0.17037037037037037
1,3,1,1,42,0.15555555555555556
1,4,1,1,39,0.14444444444444443
1,5,1,0,85,0.3148148148148148
1,6,3,1,17,0.06296296296296296
1,7,1,0,64,0.23703703703703705
1,8,2,1,111,0.4111111111111111
1,9,2,0,52,0.1925925925925926
1,10,1,0,50,0.18518518518518517
1,11,3,0,27,0.1
1,12,3,0,23,0.08518518518518518
1,13,1,0,53,0.1962962962962963
1,14,2,0,59,0.21851851851851853
1,15,4,0,131,0.48518518518518516
1,16,2,1,55,0.2037037037037037
1,17,3,1,22,0.08148148148148149
1,18,4,0,35,0.12962962962962962
1,19,0,0,15,0.05555555555555555
1,20,5,1,74,0.2740740740740741
1,21,1,0,45,0.16666666666666666
1,22,5,0,68,0.2518518518518518
1,23,5,0,87,0.32222222222222224
1,24,0,0,15,0.05555555555555555
1,25,2,1,47,0.17407407407407408
1,26,5,0,67,0.24814814814814815
1,27,5,1,70,0.25925925925925924
1,28,4,0,59,0.21851851851851853
1,29,0,0,19,0.07037037037037037
1,30,2,0,70,0.25925925925925924
1,31,2,0,66,0.24444444444444444
1,32,2,0,52,0.1925925925925926
1,33,5,1,74,0.2740740740740741
1,34,2,1,53,0.1962962962962963
1,35,3,0,31,0.11481481481481481
1,36,4,1,37,0.13703703703703704
1,37,1,0,35,0.12962962962962962
1,38,3,1,16,0.05925925925925926
1,39,2,0,48,0.17777777777777778
1,40,3,0,43,0.15925925925925927
1,41,1,0,55,0.2037037037037037
1,42,3,1,16,0.05925925925925926
1,43,2,0,71,0.26296296296296295
1,44,4,0,36,0.13333333333333333
1,45,0,0,17,0.06296296296296296
1,46,2,0,74,0.2740740740740741
1,47,2,0,46,0.17037037037037037
1,48,3,0,25,0.09259259259259259
1,49,2,0,60,0.2222222222222222
1,50,0,0,18,0.06666666666666667
1,51,2,0,57,0.2111111111111111
1,52,3,1,16,0.05925925925925926
1,53,5,1,56,0.2074074074074074
1,54,4,0,45,0.16666666666666666
1,55,2,0,97,0.3592592592592593
1,56,0,0,19,0.07037037037037037
1,57,5,0,49,0.1814814814814815
1,58,1,0,30,0.1111111111111111
1,59,2,0,79,0.29259259259259257
1,60,2,0,83,0.3074074074074074
1,61,2,0,84,0.3111111111111111
1,62,4,0,34,0.1259259259259259
1,63,5,1,82,0.3037037037037037
1,64,3,0,17,0.06296296296296296
1,65,2,0,77,0.2851851851851852
1,66,3,0,36,0.13333333333333333
1,67,5,0,62,0.22962962962962963
1,68,1,0,46,0.17037037037037037
1,69,0,1,26,0.0962962962962963
1,70,1,1,45,0.16666666666666666
1,71,4,1,53,0.1962962962962963
1,72,4,1,108,0.4
1,73,2,0,45,0.16666666666666666
1,74,1,0,127,0.4703703703703704
1,75,5,0,116,0.42962962962962964
1,76,4,0,34,0.1259259259259259
1,77,3,0,18,0.06666666666666667
1,78,5,0,53,0.1962962962962963
1,79,2,0,54,0.2
1,80,3,0,29,0.10740740740740741
1,81,5,0,60,0.2222222222222222
1,82,0,1,26,0.0962962962962963
1,83,2,0,85,0.3148148148148148
1,84,0,0,17,0.06296296296296296
1,85,2,0,63,0.23333333333333334
1,86,1,0,43,0.15925925925925927
1,87,0,1,17,0.06296296296296296
1,88,1,0,37,0.13703703703703704
1,89,3,0,27,0.1
1,90,1,0,84,0.3111111111111111
1,91,0,1,22,0.08148148148148149
1,92,1,0,34,0.1259259259259259
1,93,1,0,71,0.26296296296296295
1,94,2,0,125,0.46296296296296297
1,95,0,1,18,0.06666666666666667
1,96,4,0,31,0.11481481481481481
1,97,2,0,59,0.21851851851851853
1,98,2,1,47,0.17407407407407408
1,99,3,0,26,0.0962962962962963
1,100,2,1,53,0.1962962962962963
1,101,4,0,80,0.2962962962962963
1,102,3,0,58,0.21481481481481482
1,103,1,0,41,0.15185185185185185
1,104,1,0,51,0.18888888888888888
1,105,1,0,31,0.11481481481481481
1,106,3,0,19,0.07037037037037037
1,107,4,0,163,0.6037037037037037
1,108,5,0,71,0.26296296296296295
1,109,3,0,36,0.13333333333333333
1,110,1,0,74,0.2740740740740741
1,111,0,0,19,0.07037037037037037
1,112,2,0,45,0.16666666666666666
1,113,5,0,46,0.17037037037037037
1,114,5,0,57,0.2111111111111111
1,115,2,0,76,0.2814814814814815
1,116,4,0,52,0.1925925925925926
1,117,2,0,46,0.17037037037037037
1,118,4,0,270,1.0
1,119,5,0,66,0.24444444444444444
1,120,3,1,16,0.05925925925925926
1,121,4,0,41,0.15185185185185185
1,122,0,0,21,0.07777777777777778
1,123,1,0,42,0.15555555555555556
1,124,0,0,18,0.06666666666666667
1,125,1,0,43,0.15925925925925927
1,126,4,1,32,0.11851851851851852
1,127,5,1,58,0.21481481481481482
1,128,2,0,74,0.2740740740740741
1,129,2,0,45,0.16666666666666666
1,130,5,1,98,0.362962962962963
1,131,5,0,49,0.1814814814814815
1,132,4,0,71,0.26296296296296295
1,133,4,0,35,0.12962962962962962
1,134,1,0,33,0.12222222222222222
1,135,3,0,17,0.06296296296296296
1,136,2,0,45,0.16666666666666666
1,137,5,0,65,0.24074074074074073
1,138,4,0,34,0.1259259259259259
1,139,2,0,67,0.24814814814814815
1,140,3,0,39,0.14444444444444443
1,141,2,0,72,0.26666666666666666
1,142,1,0,70,0.25925925925925924
1,143,5,0,52,0.1925925925925926
1,144,4,0,44,0.16296296296296298
1,145,5,0,62,0.22962962962962963
1,146,3,0,33,0.12222222222222222
1,147,0,0,26,0.0962962962962963
1,148,3,0,17,0.06296296296296296
1,149,5,1,53,0.1962962962962963
1,150,3,1,19,0.07037037037037037
1,151,1,0,34,0.1259259259259259
1,152,5,0,48,0.17777777777777778
1,153,4,0,51,0.18888888888888888
1,154,1,0,37,0.13703703703703704
1,155,4,1,47,0.17407407407407408
1,156,2,0,53,0.1962962962962963
1,157,3,0,18,0.06666666666666667
1,158,5,0,50,0.18518518518518517
1,159,5,0,107,0.3962962962962963
1,160,2,0,48,0.17777777777777778
1,161,5,1,75,0.2777777777777778
1,162,4,0,40,0.14814814814814814
1,163,5,0,49,0.1814814814814815
1,164,2,0,61,0.22592592592592592
1,165,4,1,57,0.2111111111111111
1,166,5,0,58,0.21481481481481482
1,167,4,0,38,0.14074074074074075
1,168,5,0,62,0.22962962962962963
1,169,2,0,84,0.3111111111111111
1,170,4,0,45,0.16666666666666666
1,171,1,0,41,0.15185185185185185
1,172,2,0,57,0.2111111111111111
1,173,1,0,38,0.14074074074074075
1,174,4,1,42,0.15555555555555556
1,175,1,0,35,0.12962962962962962
1,176,4,1,36,0.13333333333333333
1,177,0,0,16,0.05925925925925926
1,178,0,1,33,0.12222222222222222
1,179,5,0,60,0.2222222222222222
1,180,5,1,55,0.2037037037037037
1,181,3,0,15,0.05555555555555555
1,182,5,0,51,0.18888888888888888
1,183,1,1,42,0.15555555555555556
1,184,5,0,53,0.1962962962962963
1,185,4,0,32,0.11851851851851852
1,186,3,0,16,0.05925925925925926
1,187,0,0,17,0.06296296296296296
1,188,4,0,38,0.14074074074074075
1,189,1,0,58,0.21481481481481482
1,190,1,0,49,0.1814814814814815
1,191,4,0,34,0.1259259259259259
1,192,2,0,108,0.4
1,193,2,1,70,0.25925925925925924
1,194,0,0,19,0.07037037037037037
1,195,0,0,31,0.11481481481481481
1,196,2,0,67,0.24814814814814815
1,197,0,0,36,0.13333333333333333
1,198,3,0,26,0.0962962962962963
1,199,5,0,46,0.17037037037037037
1,200,1,0,36,0.13333333333333333
1,201,0,0,19,0.07037037037037037
1,202,1,0,32,0.11851851851851852
1,203,3,0,25,0.09259259259259259
1,204,4,0,207,0.7666666666666667
1,205,5,0,270,1.0
1,206,0,1,19,0.07037037037037037
1,207,3,0,26,0.0962962962962963
1,208,2,0,60,0.2222222222222222
1,209,4,0,43,0.15925925925925927
1,210,3,0,16,0.05925925925925926
1,211,1,0,39,0.14444444444444443
1,212,4,0,100,0.37037037037037035
1,213,4,0,260,0.9629629629629629
1,214,2,0,50,0.18518518518518517
1,215,2,1,68,0.2518518518518518
1,216,3,0,15,0.05555555555555555
1,217,3,0,24,0.08888888888888889
1,218,5,1,47,0.17407407407407408
1,219,3,0,34,0.1259259259259259
1,220,0,0,20,0.07407407407407407
1,221,2,1,57,0.2111111111111111
1,222,2,0,45,0.16666666666666666
